Year,Month,Day,Hour,AverageTemp,LowTemp,HighTemp,RainFall,SteamPress,DewPoint,Sunshine,Insolation,Cloudiness,GroundTemp,Temp,Wind,Press,Humi,Solar_Power
2015,1,3,20,-2.1,-10.1,3.2,0,5.1,-2.4,0,0,7.33,0.2,0.8,0.9,1018,79.2,0
2015,1,3,21,-2.1,-10.1,3.2,0,5.2,-2.1,0,0,8,0.3,1.3,1.9,1017.5,77.7,0
2015,1,3,22,-2.1,-10.1,3.2,0,5.2,-2.1,0,0,7.17,0.2,1.4,2.7,1016.9,77.1,0
2015,1,3,23,-2.1,-10.1,3.2,0,5.2,-2.2,0,0,6.33,0.2,1,1.8,1016.3,79.1,0
2015,1,3,24,-2.1,-10.1,3.2,0,5.3,-1.95,0,0,5.5,0.2,0.6,1.2,1015.95,82.9,0
2015,1,4,1,1.8,-3,9.3,0,5.4,-1.7,0,0,4.67,0.2,0.2,0.6,1015.6,86.7,0
2015,1,4,2,1.8,-3,9.3,0,5,-2.6,0,0,3.83,0.1,-1.5,0.6,1015.2,91.9,0
2015,1,4,3,1.8,-3,9.3,0,5,-2.7,0,0,3,0.1,-1.8,0.3,1015.3,92.9,0
2015,1,4,4,1.8,-3,9.3,0,5,-2.8,0,0,8,0.1,-1.9,0.3,1014.7,92.9,0
2015,1,4,5,1.8,-3,9.3,0,5.4,-1.7,0,0,8,0.2,-0.8,0.3,1014,92.9,0
2015,1,4,6,1.8,-3,9.3,0,5.4,-1.6,0,0,8,0.1,-0.7,0.7,1014,92.9,0
2015,1,4,7,1.8,-3,9.3,0,5.2,-2.1,0,0,8,0.2,-1.2,0.1,1014,92.9,0
2015,1,4,8,1.8,-3,9.3,0,4.9,-2.9,0,0,7,0.1,-2,0.1,1014.3,92.9,0
2015,1,4,9,1.8,-3,9.3,0,5.8,-0.8,0.2,0.13,6,0.3,0.2,0.1,1014.6,92.9,23
2015,1,4,10,1.8,-3,9.3,0,7,1.9,1,0.63,3,0.4,3.3,0.5,1015,90.9,108
2015,1,4,11,1.8,-3,9.3,0,7.3,2.5,1,0.97,0,1.2,5.7,1.7,1015.1,80.4,212
2015,1,4,12,1.8,-3,9.3,0,7.8,3.4,1,1.26,2,3.5,7.2,2.4,1014.5,76.5,385
2015,1,4,13,1.8,-3,9.3,0,8.4,4.4,1,1.35,2,4.4,8.4,2.2,1013.9,76.4,321
2015,1,4,14,1.8,-3,9.3,0,7.7,3.2,1,1.44,2,4.9,8.4,2.8,1013.6,70.1,340
2015,1,4,15,1.8,-3,9.3,0,8.1,4,1,1.04,0,4.3,8.6,2.6,1014.1,72.7,313
2015,1,4,16,1.8,-3,9.3,0,8,3.7,1,0.69,3,3.5,7.9,2.9,1014.9,74.9,177
2015,1,4,17,1.8,-3,9.3,0,7.9,3.6,0.6,0.26,0,2.1,6.2,1.5,1015.4,83.7,57
2015,1,4,18,1.8,-3,9.3,0,7.1,2,0,0.02,0,0.6,3.4,0.8,1015.4,91.4,0
2015,1,4,19,1.8,-3,9.3,0,6.8,1.4,0,0,0,0.3,2.5,0.3,1016.1,92.9,0
2015,1,4,20,1.8,-3,9.3,0,6,-0.2,0,0,0,0.3,0.8,0.2,1016.6,92.9,0
2015,1,4,21,1.8,-3,9.3,0,6,-0.2,0,0,0,0.2,0.8,0.6,1016.7,92.9,0
2015,1,4,22,1.8,-3,9.3,0,5.2,-2.2,0,0,10,0.2,-1.3,0.5,1016.6,92.9,0
2015,1,4,23,1.8,-3,9.3,0,4.6,-3.8,0,0,10,0.2,-2.9,0.4,1016.8,92.9,0
2015,1,4,24,1.8,-3,9.3,0,4.6,-3.85,0,0,10,0.25,-2.95,0.3,1016.8,92.9,0
2015,1,5,1,4,-3.3,11,0,4.6,-3.9,0,0,10,0.3,-3,0.2,1016.8,92.9,0
2015,1,5,2,4,-3.3,11,0,5.2,-2.1,0,0,10,0.3,-1.2,0.6,1017.7,92.9,0
2015,1,5,3,4,-3.3,11,0,5.4,-1.8,0,0,10,0.2,-0.9,0.9,1017.9,92.9,0
2015,1,5,4,4,-3.3,11,0,5.4,-1.6,0,0,10,0.3,-0.7,0,1018.2,92.9,0
2015,1,5,5,4,-3.3,11,0,5.1,-2.4,0,0,10,0.3,-1.5,0.5,1017.3,92.9,0
2015,1,5,6,4,-3.3,11,0,5,-2.7,0,0,10,0.3,-1.8,0.4,1017,92.9,0
2015,1,5,7,4,-3.3,11,0,5.1,-2.5,0,0,10,0.3,-1.6,0.6,1015.4,92.9,0
2015,1,5,8,4,-3.3,11,0,5,-2.6,0,0,3,0.3,-1.7,0,1015.8,92.9,0
2015,1,5,9,4,-3.3,11,0,5.6,-1.2,0.5,0.17,3,0.3,-0.2,0.3,1016.8,92.9,9
2015,1,5,10,4,-3.3,11,0,6.7,1.3,1,0.56,3,0.4,2.4,0.9,1016.9,92.9,116
2015,1,5,11,4,-3.3,11,0,8,3.7,1,0.86,3,2.3,4.8,0.5,1016.4,92.9,278
2015,1,5,12,4,-3.3,11,0,7.3,2.4,0.8,0.95,7,4.2,6.8,1.6,1014.9,73.5,291
2015,1,5,13,4,-3.3,11,0,7.2,2.2,0.5,1.11,7,6.1,9.2,1,1013.7,61.6,273
2015,1,5,14,4,-3.3,11,0,6.7,1.2,0.6,0.96,8,5.7,9.6,0.7,1012.4,56.3,304
2015,1,5,15,4,-3.3,11,0,6,-0.3,0.5,0.84,8,6,10.2,2.1,1012.1,48,184
2015,1,5,16,4,-3.3,11,0,6.8,1.4,0.4,0.43,8,4.9,8.3,1.5,1011.6,61.7,128
2015,1,5,17,4,-3.3,11,0,6.2,0.1,0,0.13,10,4.2,7.2,0.2,1011.8,61.1,18
2015,1,5,18,4,-3.3,11,0,6.4,0.6,0,0,10,3.8,7,1.1,1011.1,63.6,0
2015,1,5,19,4,-3.3,11,0,6.5,0.9,0,0,10,3.6,6.7,1.6,1010.5,67.4,0
2015,1,5,20,4,-3.3,11,0,6,-0.2,0,0,10,3.5,7.2,1,1009.5,59.1,0
2015,1,5,21,4,-3.3,11,0,6.6,1,0,0,10,3.5,6.8,2.9,1009,66.9,0
2015,1,5,22,4,-3.3,11,0,7.5,2.8,0,0,10,3.4,4.8,1.5,1008.8,87.1,0
2015,1,5,23,4,-3.3,11,0,7.8,3.4,0,0,10,3.3,4.6,1.7,1008.3,91.7,0
2015,1,5,24,4,-3.3,11,0,7.6,3.05,0,0,10,3.25,4.2,1.45,1008.15,92.3,0
2015,1,6,1,-1,-4.1,4.1,0,7.4,2.7,0,0,10,3.2,3.8,1.2,1008,92.9,0
2015,1,6,2,-1,-4.1,4.1,0,7.3,2.5,0,0,10,3.2,3.6,1,1008.5,92.9,0
2015,1,6,3,-1,-4.1,4.1,2.8,7.3,2.5,0,0,10,3.1,3.6,4.9,1009.2,92.9,0
2015,1,6,4,-1,-4.1,4.1,0,7,1.9,0,0,10,3,3,3.6,1009.2,92.9,0
2015,1,6,5,-1,-4.1,4.1,0,6.8,1.4,0,0,10,3,2.6,3.5,1009.5,91.8,0
2015,1,6,6,-1,-4.1,4.1,0.2,5.9,-0.4,0,0,8,2.7,1.3,6.3,1010.4,87.8,0
2015,1,6,7,-1,-4.1,4.1,0,5,-2.6,0,0,8,2.3,0.1,5.4,1012,81.6,0
2015,1,6,8,-1,-4.1,4.1,0,4.4,-4.4,0,0,7,1.7,-1.1,6.2,1012.8,78,0
2015,1,6,9,-1,-4.1,4.1,0,3.8,-6.5,0.3,0.14,3,1.5,-1.4,5.2,1014.1,67.6,27
2015,1,6,10,-1,-4.1,4.1,0,3.2,-8.7,1,0.74,0,1.7,-1.3,6.2,1015.2,57.1,176
2015,1,6,11,-1,-4.1,4.1,0,3.2,-8.5,1,1.19,0,3.1,-1.1,5.1,1015.7,57.2,316
2015,1,6,12,-1,-4.1,4.1,0,3,-9.3,1,1.51,0,4.1,-0.7,5.7,1015.8,51.5,419
2015,1,6,13,-1,-4.1,4.1,0,2.8,-10.3,1,1.65,0,4.3,-1,5.3,1015.6,48.6,466
2015,1,6,14,-1,-4.1,4.1,0,2.8,-10.2,1,1.6,0,4.2,-0.3,5.5,1015.2,46.6,447
2015,1,6,15,-1,-4.1,4.1,0,2.5,-11.6,1,1.37,0,3.6,-0.6,4.9,1016.1,42.9,367
2015,1,6,16,-1,-4.1,4.1,0,2.6,-11.4,1,0.94,0,2.4,-1.3,5,1016.1,46.3,218
2015,1,6,17,-1,-4.1,4.1,0,2.6,-11.3,1,0.41,2,1.1,-2.3,4.1,1016.7,49.9,60
2015,1,6,18,-1,-4.1,4.1,0,2.8,-10.1,0.2,0.02,2,0.5,-2.8,4.3,1017.2,56.6,0
2015,1,6,19,-1,-4.1,4.1,0,2.8,-10.1,0,0,2.33,0.4,-3,3.3,1017.9,57.7,0
2015,1,6,20,-1,-4.1,4.1,0,2.9,-9.8,0,0,2.67,0.3,-3.2,4.1,1018.1,60.1,0
2015,1,6,21,-1,-4.1,4.1,0,2.5,-11.5,0,0,3,0.2,-3.6,4.4,1018.5,53.5,0
2015,1,6,22,-1,-4.1,4.1,0,2.2,-13.4,0,0,2.5,0.2,-4,4.4,1019.1,48,0
2015,1,6,23,-1,-4.1,4.1,0,2.2,-13.4,0,0,2,0.1,-4,4.2,1019.2,47.5,0
2015,1,6,24,-1,-4.1,4.1,0,2.2,-13.35,0,0,1.5,0.05,-4.1,3.6,1019.2,48.05,0
2015,1,7,1,-3.1,-6.1,-0.3,0,2.2,-13.3,0,0,1,0,-4.2,3,1019.2,48.6,0
2015,1,7,2,-3.1,-6.1,-0.3,0,2.2,-13.1,0,0,0.5,0,-4.3,1.7,1019.3,50.2,0
2015,1,7,3,-3.1,-6.1,-0.3,0,2.3,-13,0,0,0,0,-4.4,2.2,1019.5,50.5,0
2015,1,7,4,-3.1,-6.1,-0.3,0,2,-14.3,0,0,2,0,-4.4,2.4,1019.1,45.9,0
2015,1,7,5,-3.1,-6.1,-0.3,0,2,-14.3,0,0,2,0,-4.5,2.1,1019.2,45.9,0
2015,1,7,6,-3.1,-6.1,-0.3,0,2.3,-12.9,0,0,0,-0.1,-5.5,0.4,1019.5,55.9,0
2015,1,7,7,-3.1,-6.1,-0.3,0,2.1,-14.1,0,0,0,-0.1,-4.2,3.7,1019.5,45.7,0
2015,1,7,8,-3.1,-6.1,-0.3,0,2,-14.2,0,0,3,-0.1,-4.1,3.5,1019.6,45.4,0
2015,1,7,9,-3.1,-6.1,-0.3,0,2.3,-12.9,0.7,0.19,2,0.1,-3.2,2.5,1019.9,46.6,30
2015,1,7,10,-3.1,-6.1,-0.3,0,2.3,-12.6,1,0.75,2,0.1,-2,4.8,1020.4,44.1,174
2015,1,7,11,-3.1,-6.1,-0.3,0,2.2,-13.1,1,1.2,2,0.3,-1.6,6.2,1020.6,41.2,316
2015,1,7,12,-3.1,-6.1,-0.3,0,2.5,-11.9,1,1.5,2,0.6,-0.9,4.6,1019.8,43,410
2015,1,7,13,-3.1,-6.1,-0.3,0,2.5,-11.5,1,1.62,2,0.9,-0.5,4,1019,42.5,450
2015,1,7,14,-3.1,-6.1,-0.3,0,2.5,-11.7,1,1.56,0,1.7,-0.7,4.6,1019.1,42.9,433
2015,1,7,15,-3.1,-6.1,-0.3,0,2.7,-10.9,1,1.32,0,1.6,-0.7,5,1019.2,45.7,352
2015,1,7,16,-3.1,-6.1,-0.3,0,2.6,-11,1,0.93,2,1,-0.8,3.7,1019.6,46.4,200
2015,1,7,17,-3.1,-6.1,-0.3,0,2.8,-10.5,1,0.43,4,0.1,-1.5,2.2,1020,50.3,58
2015,1,7,18,-3.1,-6.1,-0.3,0,2.8,-10.3,0.3,0.04,4,0.2,-2.3,1.5,1020.5,54,0
2015,1,7,19,-3.1,-6.1,-0.3,0,2.8,-10.2,0,0,3.67,0.1,-2.9,1,1020.9,57.4,0
2015,1,7,20,-3.1,-6.1,-0.3,0,2.9,-9.7,0,0,3.33,0.1,-3.5,1,1021.3,61.5,0
2015,1,7,21,-3.1,-6.1,-0.3,0,3.1,-9,0,0,3,0,-3.2,1.4,1021.5,63.5,0
2015,1,7,22,-3.1,-6.1,-0.3,0,2.8,-10.4,0,0,2.5,0,-4.2,0.5,1021.6,61.6,0
2015,1,7,23,-3.1,-6.1,-0.3,0,2.9,-9.7,0,0,2,0,-5.5,1.2,1021.8,72.3,0
2015,1,7,24,-3.1,-6.1,-0.3,0,2.85,-10,0,0,1.5,-0.1,-6,0.6,1022.1,72.95,0
2015,1,8,1,-4.3,-9.9,2.2,0,2.8,-10.3,0,0,1,-0.2,-6.5,0,1022.4,73.6,0
2015,1,8,2,-4.3,-9.9,2.2,0,2.8,-10.4,0,0,0.5,-0.2,-7.9,0.1,1022.7,81.9,0
2015,1,8,3,-4.3,-9.9,2.2,0,2.8,-10.5,0,0,0,-0.3,-8.2,0.6,1023.3,83.4,0
2015,1,8,4,-4.3,-9.9,2.2,0,2.7,-10.7,0,0,0,-0.4,-8.7,0.1,1022.9,85.4,0
2015,1,8,5,-4.3,-9.9,2.2,0,2.8,-10.5,0,0,0,-0.5,-8.9,0.4,1022.7,87.9,0
2015,1,8,6,-4.3,-9.9,2.2,0,2.6,-11,0,0,0,-0.6,-9.4,0,1023,87.9,0
2015,1,8,7,-4.3,-9.9,2.2,0,2.7,-10.9,0,0,0,-0.7,-9.5,0.2,1023.5,89.3,0
2015,1,8,8,-4.3,-9.9,2.2,0,2.7,-10.8,0,0,0,-0.8,-9.4,0,1023.9,89.3,0
2015,1,8,9,-4.3,-9.9,2.2,0,3.2,-8.7,0.7,0.31,0,-0.3,-6.9,0.2,1024.5,87,32
2015,1,8,10,-4.3,-9.9,2.2,0,3.7,-6.8,1,0.83,0,0,-3,0.6,1024.7,74.8,168
2015,1,8,11,-4.3,-9.9,2.2,0,3.4,-7.7,1,1.4,0,0.3,-1.6,0.9,1024.3,62.5,297
2015,1,8,12,-4.3,-9.9,2.2,0,3.2,-8.6,1,1.55,0,0.8,0.1,2.8,1023.7,52.2,394
2015,1,8,13,-4.3,-9.9,2.2,0,2.9,-9.7,1,1.61,0,1,0.6,3.9,1022.7,45.6,431
2015,1,8,14,-4.3,-9.9,2.2,0,3.2,-8.6,1,1.54,0,1.1,1.2,3.6,1022.8,48.1,413
2015,1,8,15,-4.3,-9.9,2.2,0,3.1,-8.9,1,1.29,0,0.9,1.4,3.5,1022.7,46.3,342
2015,1,8,16,-4.3,-9.9,2.2,0,3.7,-6.7,1,0.89,0,0.5,1.1,4.1,1023.4,56.4,206
2015,1,8,17,-4.3,-9.9,2.2,0,4.2,-5,1,0.4,0,-0.1,-0.2,2.6,1023.4,69.8,64
2015,1,8,18,-4.3,-9.9,2.2,0,4.3,-4.7,0.3,0.03,0,0.1,-1.6,0.3,1023.2,79.4,0
2015,1,8,19,-4.3,-9.9,2.2,0,4.4,-4.3,0,0,0,0.1,-2,1.4,1023.3,84.3,0
2015,1,8,20,-4.3,-9.9,2.2,0,4.1,-5.5,0,0,0,0,-3.4,0.4,1023.3,84.9,0
2015,1,8,21,-4.3,-9.9,2.2,0,4.2,-4.9,0,0,0,0,-3.7,0.2,1023.2,90.7,0
2015,1,8,22,-4.3,-9.9,2.2,0,3.9,-6.1,0,0,0,0,-5.2,0.3,1023.3,92.5,0
2015,1,8,23,-4.3,-9.9,2.2,0,3.9,-5.9,0,0,0,0,-5,0.8,1023.2,92.9,0
2015,1,8,24,-4.3,-9.9,2.2,0,3.85,-6.15,0,0,0,-0.05,-5.15,0.7,1023.3,92.6,0
2015,1,9,1,-1.9,-7.3,3.2,0,3.8,-6.4,0,0,0,-0.1,-5.3,0.6,1023.4,92.3,0
2015,1,9,2,-1.9,-7.3,3.2,0,3.6,-6.9,0,0,0,-0.2,-5.4,0.3,1023.8,88.6,0
2015,1,9,3,-1.9,-7.3,3.2,0,3.5,-7.3,0,0,0,-0.2,-6.1,0.2,1024.1,90.5,0
2015,1,9,4,-1.9,-7.3,3.2,0,3.4,-7.7,0,0,0,-0.3,-6.5,0.2,1023.9,91.1,0
2015,1,9,5,-1.9,-7.3,3.2,0,3.8,-6.3,0,0,5,-0.2,-5.4,0.8,1023.6,92.9,0
2015,1,9,6,-1.9,-7.3,3.2,0,4.1,-5.4,0,0,5,0,-3.9,0.4,1023.5,89,0
2015,1,9,7,-1.9,-7.3,3.2,0,4.2,-4.9,0,0,7,0,-3.8,0.2,1023.6,92.2,0
2015,1,9,8,-1.9,-7.3,3.2,0,4.3,-4.6,0,0,8,0,-2.5,1.3,1023.3,85.1,0
2015,1,9,9,-1.9,-7.3,3.2,0,4.6,-3.9,0,0.05,8,0.1,-2.2,0.8,1023.4,88.4,0
2015,1,9,10,-1.9,-7.3,3.2,0,4.9,-2.9,0,0.22,8,0.2,-1.1,0.9,1023.8,86.5,50
2015,1,9,11,-1.9,-7.3,3.2,0,5.4,-1.8,0,0.49,8,0.3,0.9,2.1,1023.6,82,98
2015,1,9,12,-1.9,-7.3,3.2,0,4.9,-3,0.5,0.92,8,0.5,1.7,2.2,1022.9,71.4,208
2015,1,9,13,-1.9,-7.3,3.2,0,5.5,-1.5,0,0.4,8,0.5,1.4,1.7,1022.1,81.1,163
2015,1,9,14,-1.9,-7.3,3.2,0,6.1,0,0.4,0.86,6,0.8,2.3,2.4,1021.6,85.1,319
2015,1,9,15,-1.9,-7.3,3.2,0,6.2,0.2,0.9,0.84,6,0.5,2.2,2.6,1021.5,87.4,217
2015,1,9,16,-1.9,-7.3,3.2,0,6.3,0.5,1,0.66,3,0.4,3,2.1,1021.4,83.9,153
2015,1,9,17,-1.9,-7.3,3.2,0,6.1,-0.1,0.6,0.29,3,0.1,1.8,1.3,1021.8,86.6,69
2015,1,9,18,-1.9,-7.3,3.2,0,5.6,-1.3,0,0.03,2,0.2,-0.2,0.7,1021.8,91.8,0
2015,1,9,19,-1.9,-7.3,3.2,0,5.1,-2.5,0,0,1.33,0.1,-1.6,0,1021.6,92.9,0
2015,1,9,20,-1.9,-7.3,3.2,0,4.9,-3,0,0,0.67,0.1,-2.1,0.2,1021.6,92.9,0
2015,1,9,21,-1.9,-7.3,3.2,0,4.8,-3.4,0,0,0,0.1,-2.5,0.6,1021.3,92.9,0
2015,1,9,22,-1.9,-7.3,3.2,0,4.9,-2.9,0,0,0,0,-2,0.5,1021.4,92.9,0
2015,1,9,23,-1.9,-7.3,3.2,0,4.5,-4.1,0,0,0,0,-2.7,0.5,1021.7,89.5,0
2015,1,9,24,-1.9,-7.3,3.2,0,4.4,-4.4,0,0,0,-0.05,-3,0.45,1021.8,89.8,0
2015,1,10,1,-0.6,-7.2,6.3,0,4.3,-4.7,0,0,0,-0.1,-3.3,0.4,1021.9,90.1,0
2015,1,10,2,-0.6,-7.2,6.3,0,3.9,-6.1,0,0,0,-0.2,-4.3,0.4,1022.5,86.8,0
2015,1,10,3,-0.6,-7.2,6.3,0,3.5,-7.6,0,0,0,-0.2,-5.4,0.3,1022.7,84.2,0
