Year,Month,Day,Hour,AverageTemp,LowTemp,HighTemp,RainFall,SteamPress,DewPoint,Sunshine,Insolation,Cloudiness,GroundTemp,Temp,Wind,Press,Humi,Solar_Power
2015,1,3,5,1.8,-3.8,7.9,0,1.7,-16.7,0,0,0,-4.9,-3.4,4,1015.4,35.3,0
2015,1,3,6,1.8,-3.8,7.9,0,1.7,-16.6,0,0,0,-4.9,-3.7,5.6,1015.4,36.3,0
2015,1,3,7,1.8,-3.8,7.9,0,1.7,-16.6,0,0,0,-4.9,-3.7,5.3,1015.3,36.2,0
2015,1,3,8,1.8,-3.8,7.9,0,1.6,-16.8,0.4,0.05,1,-4.4,-3.2,5.4,1015.8,34,0
2015,1,3,9,1.8,-3.8,7.9,0,1.6,-17.3,1,0.57,2,-2.7,-1.6,6,1016.3,28.9,5.868
2015,1,3,10,1.8,-3.8,7.9,0,1.4,-18.4,1,1.17,2,1.5,0.9,2.9,1016.2,22.2,21.204
2015,1,3,11,1.8,-3.8,7.9,0,1.5,-18,1,1.62,3,6.1,2.1,5.3,1015.6,21.4,32.304
2015,1,3,12,1.8,-3.8,7.9,0,1.3,-19.3,1,1.87,3,10.5,4.4,4.4,1014.5,16.4,41.184
2015,1,3,13,1.8,-3.8,7.9,0,1.7,-16.5,1,1.73,3,11.8,5.3,2.5,1013.3,18.7,38.628
2015,1,3,14,1.8,-3.8,7.9,0,1.7,-16.5,1,1.5,4,12.2,6,3.9,1012.6,17.8,34.02
2015,1,3,15,1.8,-3.8,7.9,0,1.8,-15.8,1,1.42,4,10.3,7.7,2.4,1012.1,17.3,34.284
2015,1,3,16,1.8,-3.8,7.9,0,1.9,-15.3,1,0.98,2,5.3,6.7,3.3,1012.5,18.8,21.66
2015,1,3,17,1.8,-3.8,7.9,0,2.3,-12.9,1,0.35,0,1.5,5,3,1012.1,26.4,6.984
2015,1,3,18,1.8,-3.8,7.9,0,2.5,-11.6,0,0.01,3,-0.7,3.5,3.9,1012.4,32.4,0.024
2015,1,3,19,1.8,-3.8,7.9,0,2.4,-12,0,0,3.67,-1.6,3.1,2.9,1011.9,32.4,0
2015,1,3,20,1.8,-3.8,7.9,0,2.9,-10,0,0,4.33,-0.2,3.3,3.4,1011.8,36.6,0
2015,1,3,21,1.8,-3.8,7.9,0,3.5,-7.5,0,0,5,0.6,3.6,4.7,1011.7,44,0
2015,1,3,22,1.8,-3.8,7.9,0,4,-5.7,0,0,5.33,0.5,3.7,5.7,1011.3,49.7,0
2015,1,3,23,1.8,-3.8,7.9,0,3.9,-6,0,0,5.67,0.4,3.7,5.7,1011.3,49.4,0
2015,1,3,24,1.8,-3.8,7.9,0,3.75,-6.55,0,0,6,-0.35,3.4,5.25,1010.85,48.25,0
2015,1,4,1,7,2.1,13,0,3.6,-7.1,0,0,6.33,-1.1,3.1,4.8,1010.4,47.1,0
2015,1,4,2,7,2.1,13,0,3.1,-9.1,0,0,6.67,-0.7,3.2,3.4,1010.3,39.5,0
2015,1,4,3,7,2.1,13,0,3,-9.4,0,0,7,-1,2.9,2.9,1010.4,39.6,0
2015,1,4,4,7,2.1,13,0,3.2,-8.5,0,0,6,-0.2,2.5,1.6,1010.1,43.6,0
2015,1,4,5,7,2.1,13,0,3.1,-9,0,0,5,-0.9,2.3,1.4,1009.6,43.2,0
2015,1,4,6,7,2.1,13,0,3.2,-8.6,0,0,2,-2,2.4,2.2,1009.5,44.4,0
2015,1,4,7,7,2.1,13,0,3.5,-7.4,0,0,0,-0.9,2.2,0.8,1009.5,49.4,0
2015,1,4,8,7,2.1,13,0,4.6,-3.9,0,0.02,0,-0.6,3.6,3.9,1009.7,57.8,0
2015,1,4,9,7,2.1,13,0,5,-2.8,0.8,0.36,0,0.1,5.5,1.9,1009.9,55.4,4.356
2015,1,4,10,7,2.1,13,0,5.4,-1.8,1,0.9,0,6.3,8.2,1.2,1010,49.3,16.2
2015,1,4,11,7,2.1,13,0,6.4,0.6,1,1.36,0,13,9.5,4.5,1009.5,54.2,29.424
2015,1,4,12,7,2.1,13,0,6.5,0.9,1,1.63,0,17,10.7,4.1,1008.7,50.7,37.632
2015,1,4,13,7,2.1,13,0,6.8,1.5,1,1.69,0,18.9,11.3,4.5,1007.7,50.5,40.32
2015,1,4,14,7,2.1,13,0,7.5,2.8,1,1.63,0,18.7,12.2,4.3,1007.5,52.6,37.992
2015,1,4,15,7,2.1,13,0,7.5,2.9,1,1.3,0,15.1,12,4.4,1007.5,54.2,30.42
2015,1,4,16,7,2.1,13,0,7.1,2.1,1,0.83,0,10.6,12,2.7,1008,50.5,18.84
2015,1,4,17,7,2.1,13,0,6.9,1.7,1,0.31,0,6.5,10.4,3.9,1008.4,55.4,5.844
2015,1,4,18,7,2.1,13,0,7.1,2,0,0.01,0,3.6,8.9,1.7,1008.9,62.4,0.012
2015,1,4,19,7,2.1,13,0,7.1,2,0,0,0,2.4,8,0.8,1009.3,65.5,0
2015,1,4,20,7,2.1,13,0,7.1,2,0,0,0,2.1,7.6,1.5,1009.7,67.7,0
2015,1,4,21,7,2.1,13,0,6.6,1,0,0,0,0.9,7,0.6,1010.2,66.4,0
2015,1,4,22,7,2.1,13,0,6.8,1.5,0,0,0,0.4,6.6,0.3,1010.5,70.4,0
2015,1,4,23,7,2.1,13,0,6.2,0.3,0,0,0,-0.2,6,0.8,1010.7,67.1,0
2015,1,4,24,7,2.1,13,0,5.9,-0.4,0,0,0,-0.25,6,1.85,1010.85,63.6,0
2015,1,5,1,9.3,2.9,13.4,0,5.6,-1.1,0,0,0,-0.3,6,2.9,1011,60.1,0
2015,1,5,2,9.3,2.9,13.4,0,5.6,-1.2,0,0,0,-0.3,5.5,2.5,1011,62.3,0
2015,1,5,3,9.3,2.9,13.4,0,5.2,-2.3,0,0,0,-0.4,5.5,1.4,1011.7,57.4,0
2015,1,5,4,9.3,2.9,13.4,0,4.9,-2.9,0,0,0,-1.2,4.6,1.2,1011.6,58.1,0
2015,1,5,5,9.3,2.9,13.4,0,5.6,-1.2,0,0,0,-1.2,4.1,1.4,1011.8,68.4,0
2015,1,5,6,9.3,2.9,13.4,0,5.3,-2,0,0,0,-0.8,3.7,2.1,1012.3,65.6,0
2015,1,5,7,9.3,2.9,13.4,0,5,-2.6,0,0,0,-1.4,3.3,0.5,1011.9,65,0
2015,1,5,8,9.3,2.9,13.4,0,5,-2.7,0.1,0.04,2,-1.1,3.4,0.9,1012.1,63.7,0
2015,1,5,9,9.3,2.9,13.4,0,5.3,-1.9,1,0.39,7,2.1,5.9,0.8,1012.1,57,4.08
2015,1,5,10,9.3,2.9,13.4,0,5.2,-2.2,0.2,0.51,4,6.1,7.2,0.4,1012.2,51,12.564
2015,1,5,11,9.3,2.9,13.4,0,6.9,1.6,1,1.29,6,13,11.8,0.9,1012.1,50.4,28.908
2015,1,5,12,9.3,2.9,13.4,0,7.8,3.4,0.9,1.29,8,14.2,12,1.4,1011.1,56.2,30.504
2015,1,5,13,9.3,2.9,13.4,0,8.5,4.6,0.7,1.17,8,14.6,12.2,1.1,1010.2,59.6,28.716
2015,1,5,14,9.3,2.9,13.4,0,8.7,4.9,0.3,1.02,8,15.9,12.8,1.3,1008.9,59,26.208
2015,1,5,15,9.3,2.9,13.4,0,9.2,5.7,0.7,0.92,8,14.9,13.1,1,1009,61.2,20.34
2015,1,5,16,9.3,2.9,13.4,0,9,5.4,0.2,0.5,8,11.8,12.1,2.9,1008.6,64,10.992
2015,1,5,17,9.3,2.9,13.4,0,9.2,5.7,0,0.17,8,8.3,11.2,0.9,1008.1,69.3,2.856
2015,1,5,18,9.3,2.9,13.4,0,9.2,5.8,0,0.01,9,6.9,10.7,2.5,1008.1,72,0
2015,1,5,19,9.3,2.9,13.4,0,9.3,5.9,0,0,9.33,6.3,10.4,1.4,1007.3,74.1,0
2015,1,5,20,9.3,2.9,13.4,0,9.8,6.7,0,0,9.67,7,11,3.2,1006.7,74.5,0
2015,1,5,21,9.3,2.9,13.4,0,10.2,7.2,0,0,10,7,10.9,2.1,1005.3,77.7,0
2015,1,5,22,9.3,2.9,13.4,0,11.2,8.6,0,0,10,7.6,11.3,1.5,1004,83.6,0
2015,1,5,23,9.3,2.9,13.4,0,11.6,9.2,0,0,10,8,11.5,1.7,1002.7,86.4,0
2015,1,5,24,9.3,2.9,13.4,0,13.05,10.85,0,0,10,9.4,12.25,4.9,1001.2,91.6,0
2015,1,6,1,7.6,1.8,13.5,0,14.5,12.5,0,0,10,10.8,13,8.1,999.7,96.8,0
2015,1,6,2,7.6,1.8,13.5,0,14.6,12.6,0,0,10,11.4,13,5.2,998.2,98.3,0
2015,1,6,3,7.6,1.8,13.5,26,13.8,11.8,0,0,10,10.8,12.2,5.2,997.5,97.6,0
2015,1,6,4,7.6,1.8,13.5,0,13.2,11.1,0,0,10,10.1,11.8,7.5,996.9,96.3,0
2015,1,6,5,7.6,1.8,13.5,0,12.1,9.8,0,0,10,9.5,11.1,3.5,997,91.7,0
2015,1,6,6,7.6,1.8,13.5,0,10.9,8.2,0,0,9,8.1,9.3,1.9,997,93.1,0
2015,1,6,7,7.6,1.8,13.5,0,9.8,6.7,0,0,8,7.1,8.6,6.6,997.8,88.1,0
2015,1,6,8,7.6,1.8,13.5,0,9.5,6.2,0,0,4,6,8.1,2.3,998.9,88,0
2015,1,6,9,7.6,1.8,13.5,0,8.7,4.9,0.7,0.27,3,6.2,8.6,2.7,999.8,77.5,4.13
2015,1,6,10,7.6,1.8,13.5,0,7.8,3.4,0.8,0.53,3,7.8,8.6,3,1001.1,69.9,21.31
2015,1,6,11,7.6,1.8,13.5,0,7,1.8,1,1.43,0,14,9.7,4.1,1001.7,58.4,32.88
2015,1,6,12,7.6,1.8,13.5,0,5.2,-2.1,1,1.75,0,15.2,9.9,3.9,1001.5,42.9,42.6
2015,1,6,13,7.6,1.8,13.5,0,4,-5.6,1,1.84,0,15.8,11.3,3.2,1001.4,29.9,46.25
2015,1,6,14,7.6,1.8,13.5,0,3.4,-7.9,1,1.82,0,14.3,10.8,3.7,1002,25.5,43.91
2015,1,6,15,7.6,1.8,13.5,0,2.6,-11.1,1,1.52,0,10.8,10.3,3.4,1002.8,21.1,35.39
2015,1,6,16,7.6,1.8,13.5,0,2.8,-10.1,1,1.02,0,6.7,8.9,4.2,1003.9,24.5,23.06
2015,1,6,17,7.6,1.8,13.5,0,2.2,-13.2,1,0.43,0,2.9,7.1,5.2,1005,21.7,8.66
2015,1,6,18,7.6,1.8,13.5,0,1.6,-17,0.1,0.01,0,0.8,5.4,4,1005.8,17.7,0.17
2015,1,6,19,7.6,1.8,13.5,0,1.8,-15.6,0,0,0,0,4.3,1.5,1006.6,21.6,0
2015,1,6,20,7.6,1.8,13.5,0,1.5,-17.6,0,0,0,-0.2,3.9,2.8,1006.7,18.6,0
2015,1,6,21,7.6,1.8,13.5,0,1.6,-17,0,0,0,-0.8,3.3,2.4,1006.9,21.2,0
2015,1,6,22,7.6,1.8,13.5,0,1.6,-16.9,0,0,1.17,0.1,2.7,2.7,1006.3,22.1,0
2015,1,6,23,7.6,1.8,13.5,0,1.6,-17.5,0,0,2.33,0,2,5,1005.7,21.9,0
2015,1,6,24,7.6,1.8,13.5,0,1.5,-18.15,0,0,3.5,-0.7,1.55,4.35,1005.85,21.2,0
2015,1,7,1,1.4,-1.2,6.1,0,1.4,-18.8,0,0,4.67,-1.4,1.1,3.7,1006,20.5,0
2015,1,7,2,1.4,-1.2,6.1,0,1.5,-18.1,0,0,5.83,-1.4,0.7,4,1006.4,22.9,0
2015,1,7,3,1.4,-1.2,6.1,0,1.6,-17.3,0,0,7,-1.6,0.4,3.2,1006.8,25.3,0
2015,1,7,4,1.4,-1.2,6.1,0,1.5,-18.3,0,0,7,-2.1,0.4,5.1,1006.6,22.7,0
2015,1,7,5,1.4,-1.2,6.1,0,1.4,-18.6,0,0,4,-2.5,0.1,5,1006.1,23.4,0
2015,1,7,6,1.4,-1.2,6.1,0,1.4,-18.5,0,0,2,-3,-0.4,4.4,1006.9,23.8,0
2015,1,7,7,1.4,-1.2,6.1,0,1.4,-18.6,0,0,1,-3.5,-1.1,3.5,1007.4,24.5,0
2015,1,7,8,1.4,-1.2,6.1,0,1.1,-21.3,0.3,0.06,2,-3,-0.5,3.9,1007.6,19.2,0
2015,1,7,9,1.4,-1.2,6.1,0,1.3,-19.5,1,0.56,3,-2.2,0.9,3,1009,20.2,4.488
2015,1,7,10,1.4,-1.2,6.1,0,1.2,-20.8,1,1.25,1,0.1,1.7,3.1,1010.1,16.9,24.708
2015,1,7,11,1.4,-1.2,6.1,0,1.4,-18.6,1,1.83,2,5.3,3.5,2.2,1010.2,18.1,41.28
2015,1,7,12,1.4,-1.2,6.1,0,1.3,-19.5,1,1.91,2,11.2,4.1,1.5,1009.3,16.3,36.444
2015,1,7,13,1.4,-1.2,6.1,0,1.6,-17.3,1,2.02,2,13.2,5.1,1.8,1008.6,17.7,47.76
2015,1,7,14,1.4,-1.2,6.1,0,1.6,-17.5,1,1.94,3,11.8,5.7,2.3,1008.4,16.7,45.9
2015,1,7,15,1.4,-1.2,6.1,0,1.5,-18,1,1.62,3,8.6,5.1,5.1,1008.9,16.7,37.044
2015,1,7,16,1.4,-1.2,6.1,0,1.5,-18.1,1,1,3,4.3,4.1,2,1009.9,18.4,25.5
2015,1,7,17,1.4,-1.2,6.1,0,1.6,-17,0.8,0.4,3,1.3,2.6,3.1,1010.9,21.6,6.528
2015,1,7,18,1.4,-1.2,6.1,0,1.7,-16.4,0,0.02,3,0.2,1.5,2,1011.7,25.3,0.06
2015,1,7,19,1.4,-1.2,6.1,0,1.8,-15.6,0,0,2,-0.3,0.8,2.5,1012,28.1,0
2015,1,7,20,1.4,-1.2,6.1,0,1.8,-15.6,0,0,1,-1.5,0.4,1.5,1012.2,29,0
2015,1,7,21,1.4,-1.2,6.1,0,1.8,-15.8,0,0,0,-2.2,0.1,4.5,1012.6,28.9,0
2015,1,7,22,1.4,-1.2,6.1,0,1.9,-15.2,0,0,0,-2.6,-0.1,6,1012.6,31.4,0
2015,1,7,23,1.4,-1.2,6.1,0,2.1,-14.1,0,0,0,-3.1,-0.5,2.3,1012.9,34.9,0
2015,1,7,24,1.4,-1.2,6.1,0,2.15,-13.8,0,0,0,-3.5,-0.9,2.1,1013.1,36.85,0
2015,1,8,1,0.8,-3.6,6.2,0,2.2,-13.5,0,0,0,-3.9,-1.3,1.9,1013.3,38.8,0
2015,1,8,2,0.8,-3.6,6.2,0,2.1,-13.6,0,0,0,-3.9,-1.8,5.5,1013.7,40.2,0
2015,1,8,3,0.8,-3.6,6.2,0,2.2,-13.5,0,0,0,-4.1,-2.3,6.4,1014,42,0
2015,1,8,4,0.8,-3.6,6.2,0,2.1,-14,0,0,0,-4.2,-2.6,6.6,1013.4,41,0
2015,1,8,5,0.8,-3.6,6.2,0,2,-14.5,0,0,0,-4.4,-2.8,5.8,1013.7,39.6,0
2015,1,8,6,0.8,-3.6,6.2,0,2.1,-13.8,0,0,0,-4.5,-3,6.1,1014.3,42.5,0
2015,1,8,7,0.8,-3.6,6.2,0,2.2,-13.2,0,0,0,-4.6,-3.3,5.6,1014.6,45.8,0
2015,1,8,8,0.8,-3.6,6.2,0,2.2,-13.1,0.3,0.04,0,-4.4,-3.1,5.8,1014.9,45.9,0
2015,1,8,9,0.8,-3.6,6.2,0,2.1,-13.6,1,0.5,0,-3.2,-1.8,5.3,1015.6,40.3,4.788
2015,1,8,10,0.8,-3.6,6.2,0,2.3,-12.8,1,1.14,0,0,-1.3,5.4,1016.2,40.5,21.18
2015,1,8,11,0.8,-3.6,6.2,0,2.2,-13.3,1,1.65,0,3.2,0,6.7,1015.8,36.4,33.444
2015,1,8,12,0.8,-3.6,6.2,0,2.1,-14.1,1,1.87,0,7.4,2.6,2.3,1014.5,28.3,42.06
2015,1,8,13,0.8,-3.6,6.2,0,2,-14.5,1,1.97,0,10.9,4.3,3.1,1013.6,24.4,46.188
2015,1,8,14,0.8,-3.6,6.2,0,2.1,-14.1,1,1.89,0,10.8,4.8,3,1013.2,24.3,43.62
2015,1,8,15,0.8,-3.6,6.2,0,2.3,-12.6,1,1.52,0,8.1,5.9,3.3,1012.8,24.5,36.36
2015,1,8,16,0.8,-3.6,6.2,0,2,-14.4,1,1.03,0,4.1,5.7,4.4,1013.1,21.5,23.592
2015,1,8,17,0.8,-3.6,6.2,0,1.9,-15,1,0.43,0,0.9,5,2.5,1013.7,22.4,8.58
2015,1,8,18,0.8,-3.6,6.2,0,1.9,-14.9,0.1,0.01,0,0,3.3,1.8,1013.8,25.3,0.132
2015,1,8,19,0.8,-3.6,6.2,0,2,-14.2,0,0,0,-1,2.5,1.1,1014.4,27.7,0
2015,1,8,20,0.8,-3.6,6.2,0,2.1,-13.8,0,0,0,-2.1,2,1.7,1014.4,29.6,0
2015,1,8,21,0.8,-3.6,6.2,0,2.1,-13.8,0,0,0,-2.8,1.5,1.3,1014.1,30.5,0
2015,1,8,22,0.8,-3.6,6.2,0,2,-14.5,0,0,0,-3.4,1.1,0.7,1014.4,30.1,0
2015,1,8,23,0.8,-3.6,6.2,0,2.1,-14.1,0,0,0,-3.8,1.1,1.4,1014.4,30.6,0
2015,1,8,24,0.8,-3.6,6.2,0,2.2,-13.55,0,0,0,-4.15,0.5,1.35,1014.55,33.55,0
2015,1,9,1,2.8,-0.8,7.4,0,2.3,-13,0,0,0,-4.5,-0.1,1.3,1014.7,36.5,0
2015,1,9,2,2.8,-0.8,7.4,0,2.2,-13.4,0,0,0,-4.8,-0.1,1.2,1015.3,35.8,0
2015,1,9,3,2.8,-0.8,7.4,0,2.5,-11.8,0,0,0,-4.4,-0.1,2.2,1015.5,41.1,0
2015,1,9,4,2.8,-0.8,7.4,0,2.6,-11.2,0,0,0,-4.7,-0.2,1.6,1015.3,42.9,0
2015,1,9,5,2.8,-0.8,7.4,0,2.6,-11.4,0,0,0,-4.7,-0.4,1.5,1015.5,43.1,0
2015,1,9,6,2.8,-0.8,7.4,0,2.6,-11.4,0,0,0,-5,-0.7,1.1,1015.8,43.8,0
2015,1,9,7,2.8,-0.8,7.4,0,2.5,-11.6,0,0,0,-5.1,-0.6,1.3,1015.8,43,0
2015,1,9,8,2.8,-0.8,7.4,0,2.8,-10.3,0.2,0.03,0,-4.6,-0.7,2.4,1016.1,47.6,0
2015,1,9,9,2.8,-0.8,7.4,0,2.7,-10.7,1,0.47,0,-2.8,1.4,2.5,1016.6,40,4.884
2015,1,9,10,2.8,-0.8,7.4,0,2.8,-10.5,1,1.08,0,1.2,3.5,2.4,1016.7,34.8,21.456
2015,1,9,11,2.8,-0.8,7.4,0,3,-9.6,1,1.58,0,5.8,4.1,2.8,1016.3,36.3,33.876
2015,1,9,12,2.8,-0.8,7.4,0,3.4,-7.9,1,1.8,0,9.6,5.3,2.9,1014.9,37.5,41.46
2015,1,9,13,2.8,-0.8,7.4,0,3.6,-7.1,1,1.91,0,12.6,6.5,2.7,1013.6,36.8,44.94
2015,1,9,14,2.8,-0.8,7.4,0,3.8,-6.4,1,1.83,0,12.5,6.9,3.2,1013.4,37.6,41.784
2015,1,9,15,2.8,-0.8,7.4,0,4,-5.7,1,1.43,0,9.2,7,4.7,1013.2,39.9,32.868
2015,1,9,16,2.8,-0.8,7.4,0,4,-5.8,1,0.95,0,5.8,6.8,3.3,1013.5,39.9,21.42
2015,1,9,17,2.8,-0.8,7.4,0,4,-5.7,1,0.35,0,2.6,5.6,2.1,1013.7,44.2,8.16
2015,1,9,18,2.8,-0.8,7.4,0,4,-5.8,0.1,0.02,0,0.7,4.8,2.7,1013.8,45.9,0.048
2015,1,9,19,2.8,-0.8,7.4,0,4.1,-5.3,0,0,0,0.1,4.2,5.8,1014.5,49.6,0
2015,1,9,20,2.8,-0.8,7.4,0,4.1,-5.4,0,0,0,-0.6,3.5,3.6,1014.2,52,0
2015,1,9,21,2.8,-0.8,7.4,0,4,-5.6,0,0,0,-0.2,2.8,3.4,1014.2,53.9,0
2015,1,9,22,2.8,-0.8,7.4,0,4,-5.6,0,0,0,-0.9,2.5,2.6,1013.8,54.8,0
2015,1,9,23,2.8,-0.8,7.4,0,3.8,-6.2,0,0,0,-1.5,2.1,1.8,1013.5,53.9,0
2015,1,9,24,2.8,-0.8,7.4,0,3.75,-6.4,0,0,0,-1.7,2.15,2.8,1013.5,52.7,0
2015,1,10,1,4,-0.3,8.8,0,3.7,-6.6,0,0,0,-1.9,2.2,3.8,1013.5,51.5,0
2015,1,10,2,4,-0.3,8.8,0,3.8,-6.5,0,0,0,-2.2,1.8,2.5,1013.9,54.1,0
2015,1,10,3,4,-0.3,8.8,0,3.6,-7,0,0,0,-2.7,1.5,2.7,1014.3,53.1,0
2015,1,10,4,4,-0.3,8.8,0,3.5,-7.4,0,0,0,-3.1,1.3,1.4,1014.4,52.1,0
2015,1,10,5,4,-0.3,8.8,0,3.6,-7,0,0,0,-3.9,0.3,2.1,1014.1,57.5,0
